y,A,Z,N,A^2,A^3,A^4,A^1/2,A^1/3,A^2/3,1/A,1/A^2,1/A^3,1/A^4,A^-1/2,A^-1/3,A^-2/3,Z^2,Z^3,Z^4,Z^1/2,Z^1/3,Z^2/3,1/Z,1/Z^2,1/Z^3,1/Z^4,Z^-1/2,Z^-1/3,Z^-2/3,N^2,N^3,N^4,N^1/2,N^1/3,N^2/3,1/N,1/N^2,1/N^3,1/N^4,N^-1/2,N^-1/3,N^-2/3,Parity
8.4136994,134,54,80,17956,2406104,322417936,11.5758369,5.117229947,26.18604233,0.007462687,5.56917E-05,4.1561E-07,3.10156E-09,0.086386843,0.195418226,0.038188283,2916,157464,8503056,7.348469228,3.77976315,14.28660947,0.018518519,0.000342936,6.35066E-06,1.17605E-07,0.136082763,0.264566842,0.069995614,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,1
8.398647,134,55,79,17956,2406104,322417936,11.5758369,5.117229947,26.18604233,0.007462687,5.56917E-05,4.1561E-07,3.10156E-09,0.086386843,0.195418226,0.038188283,3025,166375,9150625,7.416198487,3.802952461,14.46244742,0.018181818,0.000330579,6.01052E-06,1.09282E-07,0.134839972,0.262953589,0.06914459,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,-1
8.4081731,134,56,78,17956,2406104,322417936,11.5758369,5.117229947,26.18604233,0.007462687,5.56917E-05,4.1561E-07,3.10156E-09,0.086386843,0.195418226,0.038188283,3136,175616,9834496,7.483314774,3.825862366,14.63722284,0.017857143,0.000318878,5.69424E-06,1.01683E-07,0.133630621,0.261378979,0.068318971,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,1
8.3744888,134,57,77,17956,2406104,322417936,11.5758369,5.117229947,26.18604233,0.007462687,5.56917E-05,4.1561E-07,3.10156E-09,0.086386843,0.195418226,0.038188283,3249,185193,10556001,7.549834435,3.848501131,14.81096096,0.01754386,0.000307787,5.39977E-06,9.47328E-08,0.132453236,0.25984142,0.067517564,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,-1
8.3657716,134,58,76,17956,2406104,322417936,11.5758369,5.117229947,26.18604233,0.007462687,5.56917E-05,4.1561E-07,3.10156E-09,0.086386843,0.195418226,0.038188283,3364,195112,11316496,7.615773106,3.870876641,14.98368597,0.017241379,0.000297265,5.12526E-06,8.83666E-08,0.131306433,0.258339413,0.066739252,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,1
8.3128817,134,59,75,17956,2406104,322417936,11.5758369,5.117229947,26.18604233,0.007462687,5.56917E-05,4.1561E-07,3.10156E-09,0.086386843,0.195418226,0.038188283,3481,205379,12117361,7.681145748,3.892996416,15.15542109,0.016949153,0.000287274,4.86905E-06,8.25262E-08,0.130188911,0.256871544,0.06598299,5625,421875,31640625,8.660254038,4.217163327,17.78446652,0.013333333,0.000177778,2.37037E-06,3.16049E-08,0.115470054,0.23712622,0.056228844,-1
8.2855391,134,60,74,17956,2406104,322417936,11.5758369,5.117229947,26.18604233,0.007462687,5.56917E-05,4.1561E-07,3.10156E-09,0.086386843,0.195418226,0.038188283,3600,216000,12960000,7.745966692,3.914867641,15.32618865,0.016666667,0.000277778,4.62963E-06,7.71605E-08,0.129099445,0.255436477,0.065247794,5476,405224,29986576,8.602325267,4.198336454,17.62602898,0.013513514,0.000182615,2.46777E-06,3.33483E-08,0.116247639,0.238189581,0.056734276,1
8.2134131,134,61,73,17956,2406104,322417936,11.5758369,5.117229947,26.18604233,0.007462687,5.56917E-05,4.1561E-07,3.10156E-09,0.086386843,0.195418226,0.038188283,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,5329,389017,28398241,8.544003745,4.179339196,17.46687612,0.01369863,0.000187652,2.57058E-06,3.52134E-08,0.117041147,0.239272276,0.057251222,-1
8.2306877,135,50,85,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,2500,125000,6250000,7.071067812,3.684031499,13.57208808,0.02,0.0004,0.000008,0.00000016,0.141421356,0.271441762,0.07368063,7225,614125,52200625,9.219544457,4.396829672,19.33211117,0.011764706,0.000138408,1.62833E-06,1.91569E-08,0.108465229,0.227436602,0.051727408,0
8.2919894,135,51,84,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,2601,132651,6765201,7.141428429,3.708429769,13.75245135,0.019607843,0.000384468,7.53858E-06,1.47815E-07,0.140028008,0.269655909,0.072714309,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,0
8.3457384,135,52,83,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,2704,140608,7311616,7.211102551,3.732511157,13.93163954,0.019230769,0.000369822,7.11197E-06,1.36769E-07,0.138675049,0.267916145,0.071779061,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,0
8.3847609,135,53,82,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,2809,148877,7890481,7.280109889,3.756285754,14.10968267,0.018867925,0.000355999,6.71695E-06,1.26735E-07,0.137360564,0.266220428,0.070873316,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,0
8.3984783,135,54,81,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,2916,157464,8503056,7.348469228,3.77976315,14.28660947,0.018518519,0.000342936,6.35066E-06,1.17605E-07,0.136082763,0.264566842,0.069995614,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,0
8.4013393,135,55,80,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,3025,166375,9150625,7.416198487,3.802952461,14.46244742,0.018181818,0.000330579,6.01052E-06,1.09282E-07,0.134839972,0.262953589,0.06914459,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,0
8.3975345,135,56,79,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,3136,175616,9834496,7.483314774,3.825862366,14.63722284,0.017857143,0.000318878,5.69424E-06,1.01683E-07,0.133630621,0.261378979,0.068318971,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,0
8.3827972,135,57,78,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,3249,185193,10556001,7.549834435,3.848501131,14.81096096,0.01754386,0.000307787,5.39977E-06,9.47328E-08,0.132453236,0.25984142,0.067517564,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,0
8.3619861,135,58,77,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,3364,195112,11316496,7.615773106,3.870876641,14.98368597,0.017241379,0.000297265,5.12526E-06,8.83666E-08,0.131306433,0.258339413,0.066739252,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,0
8.3289284,135,59,76,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,3481,205379,12117361,7.681145748,3.892996416,15.15542109,0.016949153,0.000287274,4.86905E-06,8.25262E-08,0.130188911,0.256871544,0.06598299,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,0
8.2881536,135,60,75,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,3600,216000,12960000,7.745966692,3.914867641,15.32618865,0.016666667,0.000277778,4.62963E-06,7.71605E-08,0.129099445,0.255436477,0.065247794,5625,421875,31640625,8.660254038,4.217163327,17.78446652,0.013333333,0.000177778,2.37037E-06,3.16049E-08,0.115470054,0.23712622,0.056228844,0
8.2367933,135,61,74,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,5476,405224,29986576,8.602325267,4.198336454,17.62602898,0.013513514,0.000182615,2.46777E-06,3.33483E-08,0.116247639,0.238189581,0.056734276,0
8.177627,135,62,73,18225,2460375,332150625,11.61895004,5.12992784,26.31615964,0.007407407,5.48697E-05,4.06442E-07,3.01068E-09,0.086066297,0.194934516,0.037999465,3844,238328,14776336,7.874007874,3.95789161,15.66490599,0.016129032,0.000260146,4.1959E-06,6.76758E-08,0.127000127,0.252659774,0.063836961,5329,389017,28398241,8.544003745,4.179339196,17.46687612,0.01369863,0.000187652,2.57058E-06,3.52134E-08,0.117041147,0.239272276,0.057251222,0
8.2522533,136,51,85,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,2601,132651,6765201,7.141428429,3.708429769,13.75245135,0.019607843,0.000384468,7.53858E-06,1.47815E-07,0.140028008,0.269655909,0.072714309,7225,614125,52200625,9.219544457,4.396829672,19.33211117,0.011764706,0.000138408,1.62833E-06,1.91569E-08,0.108465229,0.227436602,0.051727408,-1
8.3194301,136,52,84,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,2704,140608,7311616,7.211102551,3.732511157,13.93163954,0.019230769,0.000369822,7.11197E-06,1.36769E-07,0.138675049,0.267916145,0.071779061,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,1
8.3513242,136,53,83,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,2809,148877,7890481,7.280109889,3.756285754,14.10968267,0.018867925,0.000355999,6.71695E-06,1.26735E-07,0.137360564,0.266220428,0.070873316,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,-1
8.3961889,136,54,82,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,2916,157464,8503056,7.348469228,3.77976315,14.28660947,0.018518519,0.000342936,6.35066E-06,1.17605E-07,0.136082763,0.264566842,0.069995614,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,1
8.3897723,136,55,81,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,3025,166375,9150625,7.416198487,3.802952461,14.46244742,0.018181818,0.000330579,6.01052E-06,1.09282E-07,0.134839972,0.262953589,0.06914459,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,-1
8.4027566,136,56,80,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,3136,175616,9834496,7.483314774,3.825862366,14.63722284,0.017857143,0.000318878,5.69424E-06,1.01683E-07,0.133630621,0.261378979,0.068318971,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,1
8.3760512,136,57,79,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,3249,185193,10556001,7.549834435,3.848501131,14.81096096,0.01754386,0.000307787,5.39977E-06,9.47328E-08,0.132453236,0.25984142,0.067517564,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,-1
8.3737624,136,58,78,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,3364,195112,11316496,7.615773106,3.870876641,14.98368597,0.017241379,0.000297265,5.12526E-06,8.83666E-08,0.131306433,0.258339413,0.066739252,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,1
8.3300089,136,59,77,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,3481,205379,12117361,7.681145748,3.892996416,15.15542109,0.016949153,0.000287274,4.86905E-06,8.25262E-08,0.130188911,0.256871544,0.06598299,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,-1
8.3085127,136,60,76,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,3600,216000,12960000,7.745966692,3.914867641,15.32618865,0.016666667,0.000277778,4.62963E-06,7.71605E-08,0.129099445,0.255436477,0.065247794,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,1
8.2437207,136,61,75,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,5625,421875,31640625,8.660254038,4.217163327,17.78446652,0.013333333,0.000177778,2.37037E-06,3.16049E-08,0.115470054,0.23712622,0.056228844,-1
8.2059165,136,62,74,18496,2515456,342102016,11.66190379,5.142563181,26.44595607,0.007352941,5.40657E-05,3.97542E-07,2.9231E-09,0.085749293,0.194455559,0.037812965,3844,238328,14776336,7.874007874,3.95789161,15.66490599,0.016129032,0.000260146,4.1959E-06,6.76758E-08,0.127000127,0.252659774,0.063836961,5476,405224,29986576,8.602325267,4.198336454,17.62602898,0.013513514,0.000182615,2.46777E-06,3.33483E-08,0.116247639,0.238189581,0.056734276,1
8.2184764,137,51,86,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,2601,132651,6765201,7.141428429,3.708429769,13.75245135,0.019607843,0.000384468,7.53858E-06,1.47815E-07,0.140028008,0.269655909,0.072714309,7396,636056,54700816,9.273618495,4.414004962,19.48343981,0.011627907,0.000135208,1.57219E-06,1.82813E-08,0.107832773,0.226551626,0.051325639,0
8.2802357,137,52,85,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,2704,140608,7311616,7.211102551,3.732511157,13.93163954,0.019230769,0.000369822,7.11197E-06,1.36769E-07,0.138675049,0.267916145,0.071779061,7225,614125,52200625,9.219544457,4.396829672,19.33211117,0.011764706,0.000138408,1.62833E-06,1.91569E-08,0.108465229,0.227436602,0.051727408,0
8.3260033,137,53,84,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,2809,148877,7890481,7.280109889,3.756285754,14.10968267,0.018867925,0.000355999,6.71695E-06,1.26735E-07,0.137360564,0.266220428,0.070873316,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,0
8.3642865,137,54,83,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,2916,157464,8503056,7.348469228,3.77976315,14.28660947,0.018518519,0.000342936,6.35066E-06,1.17605E-07,0.136082763,0.264566842,0.069995614,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,0
8.3889581,137,55,82,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3025,166375,9150625,7.416198487,3.802952461,14.46244742,0.018181818,0.000330579,6.01052E-06,1.09282E-07,0.134839972,0.262953589,0.06914459,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,0
8.3918288,137,56,81,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3136,175616,9834496,7.483314774,3.825862366,14.63722284,0.017857143,0.000318878,5.69424E-06,1.01683E-07,0.133630621,0.261378979,0.068318971,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,0
8.3818807,137,57,80,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3249,185193,10556001,7.549834435,3.848501131,14.81096096,0.01754386,0.000307787,5.39977E-06,9.47328E-08,0.132453236,0.25984142,0.067517564,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,0
8.3672497,137,58,79,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3364,195112,11316496,7.615773106,3.870876641,14.98368597,0.017241379,0.000297265,5.12526E-06,8.83666E-08,0.131306433,0.258339413,0.066739252,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,0
8.3417074,137,59,78,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3481,205379,12117361,7.681145748,3.892996416,15.15542109,0.016949153,0.000287274,4.86905E-06,8.25262E-08,0.130188911,0.256871544,0.06598299,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,0
8.3095892,137,60,77,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3600,216000,12960000,7.745966692,3.914867641,15.32618865,0.016666667,0.000277778,4.62963E-06,7.71605E-08,0.129099445,0.255436477,0.065247794,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,0
8.2636516,137,61,76,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,0
8.2135527,137,62,75,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3844,238328,14776336,7.874007874,3.95789161,15.66490599,0.016129032,0.000260146,4.1959E-06,6.76758E-08,0.127000127,0.252659774,0.063836961,5625,421875,31640625,8.660254038,4.217163327,17.78446652,0.013333333,0.000177778,2.37037E-06,3.16049E-08,0.115470054,0.23712622,0.056228844,0
8.1505738,137,63,74,18769,2571353,352275361,11.70469991,5.155136735,26.57543476,0.00729927,5.32793E-05,3.889E-07,2.83869E-09,0.085435766,0.193981276,0.037628735,3969,250047,15752961,7.937253933,3.979057208,15.83289626,0.015873016,0.000251953,3.99925E-06,6.34801E-08,0.125988158,0.251315814,0.063159638,5476,405224,29986576,8.602325267,4.198336454,17.62602898,0.013513514,0.000182615,2.46777E-06,3.33483E-08,0.116247639,0.238189581,0.056734276,0
8.2525786,138,52,86,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,2704,140608,7311616,7.211102551,3.732511157,13.93163954,0.019230769,0.000369822,7.11197E-06,1.36769E-07,0.138675049,0.267916145,0.071779061,7396,636056,54700816,9.273618495,4.414004962,19.48343981,0.011627907,0.000135208,1.57219E-06,1.82813E-08,0.107832773,0.226551626,0.051325639,1
8.292445,138,53,85,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,2809,148877,7890481,7.280109889,3.756285754,14.10968267,0.018867925,0.000355999,6.71695E-06,1.26735E-07,0.137360564,0.266220428,0.070873316,7225,614125,52200625,9.219544457,4.396829672,19.33211117,0.011764706,0.000138408,1.62833E-06,1.91569E-08,0.108465229,0.227436602,0.051727408,-1
8.3446913,138,54,84,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,2916,157464,8503056,7.348469228,3.77976315,14.28660947,0.018518519,0.000342936,6.35066E-06,1.17605E-07,0.136082763,0.264566842,0.069995614,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,1
8.3601437,138,55,83,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,3025,166375,9150625,7.416198487,3.802952461,14.46244742,0.018181818,0.000330579,6.01052E-06,1.09282E-07,0.134839972,0.262953589,0.06914459,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,-1
8.3934222,138,56,82,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,3136,175616,9834496,7.483314774,3.825862366,14.63722284,0.017857143,0.000318878,5.69424E-06,1.01683E-07,0.133630621,0.261378979,0.068318971,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,1
8.3750835,138,57,81,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,3249,185193,10556001,7.549834435,3.848501131,14.81096096,0.01754386,0.000307787,5.39977E-06,9.47328E-08,0.132453236,0.25984142,0.067517564,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,-1
8.3770408,138,58,80,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,3364,195112,11316496,7.615773106,3.870876641,14.98368597,0.017241379,0.000297265,5.12526E-06,8.83666E-08,0.131306433,0.258339413,0.066739252,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,1
8.3392195,138,59,79,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,3481,205379,12117361,7.681145748,3.892996416,15.15542109,0.016949153,0.000287274,4.86905E-06,8.25262E-08,0.130188911,0.256871544,0.06598299,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,-1
8.3254946,138,60,78,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,3600,216000,12960000,7.745966692,3.914867641,15.32618865,0.016666667,0.000277778,4.62963E-06,7.71605E-08,0.129099445,0.255436477,0.065247794,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,1
8.2683558,138,61,77,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,-1
8.2379286,138,62,76,19044,2628072,362673936,11.74734012,5.167649252,26.7045988,0.007246377,5.251E-05,3.80507E-07,2.7573E-09,0.085125653,0.193511585,0.037446734,3844,238328,14776336,7.874007874,3.95789161,15.66490599,0.016129032,0.000260146,4.1959E-06,6.76758E-08,0.127000127,0.252659774,0.063836961,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,1
